RUN	com.octoperf.tutorials.one.PetStoreSimulation4	petstoresimulation4	1623554018205	testing	3.6.0
USER	PetStoreSimulation	START	1623554020007
USER	PetStoreSimulation	START	1623554020338
USER	PetStoreSimulation	START	1623554020672
REQUEST		request_0	1623554020039	1623554021211	OK	 
REQUEST		request_0	1623554020339	1623554021291	OK	 
REQUEST		request_1	1623554021245	1623554021512	OK	 
REQUEST		request_1	1623554021297	1623554021532	OK	 
REQUEST		request_0	1623554020673	1623554021645	OK	 
REQUEST		request_7	1623554021560	1623554022079	OK	 
REQUEST		request_7	1623554021560	1623554022079	OK	 
REQUEST		request_1	1623554021649	1623554022152	OK	 
REQUEST		request_8	1623554022082	1623554022330	OK	 
REQUEST		request_8	1623554022082	1623554022331	OK	 
REQUEST		request_4	1623554021248	1623554022375	OK	 
REQUEST		request_6	1623554021249	1623554022377	OK	 
REQUEST		request_2	1623554021247	1623554022441	OK	 
REQUEST		request_2	1623554021298	1623554022446	OK	 
REQUEST		request_4	1623554021300	1623554022448	OK	 
REQUEST		request_5	1623554021248	1623554022449	OK	 
REQUEST		request_3	1623554021247	1623554022451	OK	 
REQUEST		request_3	1623554021299	1623554022451	OK	 
REQUEST		request_7	1623554022153	1623554022451	OK	 
REQUEST		request_6	1623554021302	1623554022453	OK	 
REQUEST		request_5	1623554021301	1623554022595	OK	 
REQUEST		request_9	1623554022332	1623554022598	OK	 
REQUEST		request_9	1623554022332	1623554022670	OK	 
REQUEST		request_4	1623554021652	1623554022672	OK	 
REQUEST		request_11	1623554022449	1623554022672	OK	 
REQUEST		request_10	1623554022446	1623554022674	OK	 
REQUEST		request_12	1623554022442	1623554022674	OK	 
REQUEST		request_3	1623554021652	1623554022675	OK	 
REQUEST		request_12	1623554022452	1623554022675	OK	 
REQUEST		request_10	1623554022376	1623554022676	OK	 
REQUEST		request_13	1623554022454	1623554022677	OK	 
REQUEST		request_11	1623554022379	1623554022677	OK	 
REQUEST		request_14	1623554022452	1623554022814	OK	 
REQUEST		request_8	1623554022452	1623554022815	OK	 
REQUEST		request_13	1623554022449	1623554022816	OK	 
REQUEST		request_2	1623554021651	1623554022818	OK	 
REQUEST		request_5	1623554021653	1623554022820	OK	 
REQUEST		request_6	1623554021654	1623554023033	OK	 
REQUEST		request_14	1623554022596	1623554023300	OK	 
REQUEST		request_9	1623554022673	1623554023320	OK	 
REQUEST		request_10	1623554022676	1623554023324	OK	 
REQUEST		request_15	1623554022600	1623554024192	OK	 
REQUEST		request_14	1623554023034	1623554024193	OK	 
REQUEST		request_11	1623554022816	1623554024194	OK	 
REQUEST		request_12	1623554022819	1623554024196	OK	 
REQUEST		request_13	1623554022821	1623554024197	OK	 
USER	PetStoreSimulation	END	1623554024199
USER	PetStoreSimulation	START	1623554024201
REQUEST		request_15	1623554022672	1623554024491	OK	 
USER	PetStoreSimulation	END	1623554024497
USER	PetStoreSimulation	START	1623554024501
REQUEST		request_15	1623554023322	1623554025021	OK	 
USER	PetStoreSimulation	END	1623554025035
USER	PetStoreSimulation	START	1623554025036
REQUEST		request_0	1623554024202	1623554025283	OK	 
REQUEST		request_0	1623554024502	1623554025353	OK	 
REQUEST		request_1	1623554025287	1623554025518	OK	 
REQUEST		request_1	1623554025358	1623554025572	OK	 
REQUEST		request_7	1623554025520	1623554025800	OK	 
REQUEST		request_7	1623554025573	1623554025853	OK	 
REQUEST		request_0	1623554025037	1623554025924	OK	 
REQUEST		request_8	1623554025801	1623554026031	OK	 
REQUEST		request_8	1623554025854	1623554026075	OK	 
REQUEST		request_5	1623554025290	1623554026100	OK	 
REQUEST		request_6	1623554025291	1623554026104	OK	 
REQUEST		request_1	1623554025928	1623554026153	OK	 
REQUEST		request_2	1623554025359	1623554026165	OK	 
REQUEST		request_4	1623554025289	1623554026165	OK	 
